Title,Description,Periode,Urheber,Technik,Country,Region,City,Lat,Lon,Coord-Quality-Score,Fallback,Ext-Calls
"Axenstrasse, Panorama",Blick von der Axenstrasse über den Urnersee auf den Uri Rotstock,1911-06,,,Switzerland,,Axenstrasse,52.5722672,13.4525098,4,False,1
"Vierwaldstättersee, Landschaft",Blick auf den Vierwaldstättersee nahe Hammetschwand,1911-06,,,Switzerland,,Vierwaldstättersee,46.9819,8.48,5,False,0
"Vierwaldstättersee, Landschaft","Blick auf den Vierwaldstättersee, im Hintergrund der Pilatus",1911-06,,,Switzerland,,Vierwaldstättersee,46.9819,8.48,5,False,0
"Pilatus, Landschaft",Blick auf den Bürgenstock und den Vierwaldstättersee,1911-06,,,Switzerland,Kanton Nidwalden,Bürgenstock,46.9804,8.2572,5,False,0
"Bürgenstock, Gesamtansicht",Blick von Vitznau über den Vierwaldstädtersee auf den Bürgenstock,1911-06,,,Switzerland,Kanton Nidwalden,Bürgenstock,46.9972,8.3985,5,False,0
"Pilatus, Gesamtansicht",Blick über den Vierwaldstättersee auf den Pilatus,1911-06,,,Switzerland,,Pilatus,46.9804,8.2572,5,False,0
"Pfäfers, Taminaschlucht, Teilansicht",Blick auf einen Teilabschnitt der Taminaschlucht,1911-06,,,Switzerland,,Pfäfers,45.5338165,25.6104898,4,False,1
"Pfäfers, Taminaschlucht, Teilansicht",Blick entlang eines Stegs auf einen Teilabschnitt der Taminaschlucht,1911-06,,,Switzerland,,Pfäfers,45.5338165,25.6104898,4,False,1
"Pfäfers, Taminaschlucht, Teilansicht",Blick entlang eines Stegs auf einen Teilabschnitt der Taminaschlucht,1911-06,,,Switzerland,,Pfäfers,45.5338165,25.6104898,4,False,1
"Pfäfers, Taminaschlucht, Teilansicht",Blick entlang eines Stegs auf einen Teilabschnitt der Taminaschlucht,1911-06,,,Switzerland,,Pfäfers,45.5338165,25.6104898,4,False,1
"Pfäfers, Taminaschlucht, Teilansicht",Blick entlang eines Stegs auf einen Teilabschnitt der Taminaschlucht,1911-06,,,Switzerland,,Pfäfers,45.5338165,25.6104898,4,False,1
"Jungfraujoch, Panorama","Blick von unterhalb des Jungfraujochs auf die umliegende Berglandschaft, im Vordergrund links Silhouette eines Mannes",1911-07,,,Switzerland,,Jungfraujoch,46.54776,7.97881,5,False,0
"Jungfraujoch, Panorama",Blick von unterhalb des Junfraujochs auf den Jungfraugipfel und das Silberhorn,1911,,,Switzerland,,Jungfraujoch,46.54776,7.97881,5,False,0
"Längisgrat, Panorama",Panorama von Furka- und Grimselpass vom Längisgrat gesehen,1906,,,Switzerland,,Längisgrat,,,0,False,0
"Jungfraujoch, Panorama",Blick vom Junfraujoch gegen Mürren,1911,,,Switzerland,,Jungfraujoch,46.54776,7.97881,5,False,0
"Jungfraujoch, Panorama",Blick vom Junfraujoch auf die kleine Scheidegg,1911,,,Switzerland,,Jungfraujoch,46.54776,7.97881,5,False,0
"Jungfraujoch, Panorama",Blick vom Jungfraujochstollen auf den Jungfraugipfel und das Silberhorn,1911,,,Switzerland,,Jungfraujoch,46.54776,7.97881,5,False,0
"Jungfraujoch, Panorama",Blick vom Jungfraujochstollen auf den Jungfraugipfel und das Silberhorn,1911,,,Switzerland,,Jungfraujoch,46.54776,7.97881,5,False,0
"Interlaken, Aareufer, Ortsteilansicht","Blick entlang des Aareufers bei Interlaken, mit Dampfschiff an Anlegestelle",1911-07,,,Switzerland,Canton de Berne,Interlaken,46.68387,7.86638,3,True,0
"Wengen, Bahnhof und Hotel Eiger",Aussenansicht des Bahnhof Wengen und des Hotel Eiger,1911,,,Switzerland,Canton de Berne,Wengen,46.6050081,7.920865,4,False,1
"Rhonegletscher, Landschaft",Blick auf einen Teil des Rhonegletschers,1906,,,Switzerland,,Rhonegletscher,46.60454,8.38605,5,False,0
"Lugano, Ortsteilansicht","Lugano, Riva Antonio Caccia (Quai gegen Paradiso) und Sicht auf den Monte San Salvatore",1911,,,Switzerland,Cantone Ticino,Lugano,46.01008,8.96004,3,True,0
"Lugano, Grand Hôtel du Parc, Teilaussenansicht","Lugano, ehem. Nuovo Quai entlang Riva Antonio Caccia, im Hintergrund links Grand Hotel du Parc und Gartenpavilion mit der Bronzebüste von George Washington, im Hintergrund rechts ehem. Regina Hôtel Villa Ceresio (heute Porto Comunale Central Park)",1911,,,Switzerland,Cantone Ticino,Lugano,46.01008,8.96004,3,True,0
"St. Gallen, Pfarrkirche St. Otmar, Teilinnenansicht",Blick durch den Mittelaufgang in den Altarraum der Pfarrkirche St. Otmar,1911,,,Switzerland,Kanton St. Gallen,St. Gallen,47.4169722,9.3597836,4,False,1
"St. Gallen, Leonhardstrasse, Ortsteilansicht","St. Gallen, Leonhardstrasse",1911,,,Switzerland,Kanton St. Gallen,St. Gallen,47.42391,9.37477,3,True,0
"Hospental, Ortsgesamtansicht",Blick auf die Gemeinde Hospental,1906,,,Switzerland,Kanton Uri,Hospental,46.61956,8.56977,3,True,0
"Oberalp, Hotel Oberalpsee, Gesamtaussenansicht",Blick auf Hotel Oberalpsee,1906,,,Switzerland,,Oberalppass,46.658739,8.6711693,2,True,1
"Rhonegletscher, Pferdepostkutsche, Gesamtansicht",Die fünfspänner Furka-Pferdepostkutsche am Aufstieg. Im Hintergrund Gletscher.,1906,,,Switzerland,Canton du Valais,Belvédère,46.60454,8.38605,5,False,0
"Portrtät, Männliche Person und weibliche Person, Schweiz",Ansicht zweier Kinder umgeben von Hühnern,1911,,,Switzerland,,"Schweiz, [Lokalisierung unsicher]",,,0,False,0
"Portrtät, Männliche Person und weibliche Person, Schweiz",Ansicht zweier Kinder umgeben von Hühnern,1911,,,Switzerland,,"Schweiz, [Lokalisierung unsicher]",,,0,False,0
"Vierwaldstättersee, Teilansicht","Blick auf das Dampfschiff 'Wilhelm Tell' auf dem Vierwaldstättersee, im Hintergrund der Uri-Rotstock",1911,,,Switzerland,,Vierwaldstättersee,46.9819,8.48,5,False,0
"Axenstein-Morschach, Bauernhaus, Gesamtaussenansicht",Bauernhaus in Axenstein mit Urirotstock,1911,,,Switzerland,Kanton Schwyz,Axenstein,46.9833,8.6167,5,False,0
"Morschach, Ortsteilansicht",Morschach und Urirostock,1911,,,Switzerland,Kanton Schwyz,Morschach,46.98271,8.61826,3,True,0
"Axenstrasse, Landschaft","Ansicht eines Teils der Axenstrasse, rechts der Urnersee",1911,,,Switzerland,,Axenstrasse,52.5722672,13.4525098,4,False,1
"Axenstrasse, Landschaft","Ansicht eines Teils der Axenstrasse, rechts der Urnersee",1911,,,Switzerland,,Axenstrasse,52.5722672,13.4525098,4,False,1
"Andermatt, Kaserne, Gesamtaussenansicht",Die Friedenskaserne in Andermatt und das Dorf Andermatt,1911,,,Switzerland,Kanton Uri,Andermatt,46.63565,8.59388,3,True,0
"Andermatt, Ortsgesamtansicht",Blick von einer Anhöhe auf Andermatt,1911,,,Switzerland,Kanton Uri,Andermatt,46.63565,8.59388,3,True,0
"Göschenen, Schöllenen, Teilansicht",Blick auf die Schöllenen und die Gotthardstrasse,1906,,,Switzerland,Kanton Uri,Göschenen,46.65595,8.58388,5,False,0
"Axenstrasse, Landschaft","Ansicht eines Teils der Axenstrasse, rechts der Urnersee",1911,,,Switzerland,,Axenstrasse,52.5722672,13.4525098,4,False,1
"Herrliberg, Schipfgut, Teilaussenansicht",Schipfgut am Zürichsee bei Herrliberg,1911,,,Switzerland,Kanton Zürich,Herrliberg,47.29064,8.61464,3,True,0
"Stans, Winkelrieddenkmal, Gesamtansicht",Ansicht des Winkelrieddenkmals von Stans,1911,,,Switzerland,Kanton Nidwalden,Stans,46.9564757,8.3657664,4,False,1
"Andermatt, Ortsgesamtansicht",Andermatt gegen das Urnerloch,1906,,,Switzerland,Kanton Uri,Andermatt,46.63565,8.59388,3,True,0
"Eismeer, Panorama",Blick vom Eismeer auf die Wetterhörner,1911,,,Switzerland,,Eismeer,46.5686485,8.0452364,4,False,1
"Eismeer, Panorama",Blick vom Eismeer auf Schreckhorn und Lauteraarhorn,1911,,,Switzerland,,Eismeer,46.5686485,8.0452364,4,False,1
"Fiescherhörner, Landschaft",Blick vom Eismeer auf Fiescherfirn und Fiescherhörner,1911,,,Switzerland,,Fiescherhörner,46.55463,8.0785,5,False,0
"Mettmenstetten, Ortsteilansicht",Strasse mit Häusern in Mettmenstetten,1911,,,Switzerland,Kanton Zürich,Mettmenstetten,47.24529,8.46347,3,True,0
"Flims, Ortsteilansicht","Vorne ein Feld, dahinter das Dorf, der Wald wieder dahinter, am Horizont die Berge",1911,,,Switzerland,Kanton Graubünden,Flims,46.83705,9.28458,3,True,0
"Muotathal, Ortsteilansicht","Kinder in Muotathal, Staldengarten",1911,,,Switzerland,Kanton Schwyz,Muotathal,47.0483279,9.0382905,4,False,1
"Andermatt, Urnerloch, Ortsteilansicht",Das Urnerloch bei Andermatt,1906,,,Switzerland,Kanton Uri,Andermatt,46.6453777,8.5908567,4,False,1
"Stanserhorn, Panorama",Blick vom Stanserhorn gegen die Titlisgruppe,1911,,,Switzerland,Kanton Nidwalden,Stans,46.92973,8.3403,5,False,0
"Stanserhorn, Panorama",Blick vom Stanserhorn gegen die Wellenstöcke und Titlis,1911,,,Switzerland,Kanton Nidwalden,Stans,46.92973,8.3403,5,False,0
"Stanserhorn, Panorama",Blick vom Stanserhorn in Richtung Vierwaldstättersee,1911,,,Switzerland,Kanton Nidwalden,Stans,46.92973,8.3403,5,False,0
"Andermatt, Ortsgesamtansicht",Andermatt und Hospental,1906,,,Switzerland,Kanton Uri,Andermatt,46.63565,8.59388,3,True,0
"Stanserhorn, Landschaft",Landschaft beim Stanserhorn,1911,,,Switzerland,Kanton Nidwalden,Stans,46.92973,8.3403,5,False,0
"Hohfluh, Panorama",Aussicht von der Hohfluh,1911,,,Switzerland,,Hohfluh,,,0,False,0
"Hasliberg Hohfluh, Panorama",Strassenpartie bei Hohfluh mit Blick gegen die Wetterhörner,1911,,,Switzerland,Canton de Berne,Hasliberg Hohfluh,46.38652,8.02837,5,False,0
"Hasliberg, Ortsteilansicht",Aussicht von der Wasserwendi in Hasliberg,1911,,,Switzerland,Kanton Zürich,Hasliberg,46.74466,8.19535,3,True,0
"Stein (AR), Gmündentobelbrücke, Gesamtansicht",Ansicht der Gmündentobelbrücke vom Flussbett aus,1897-1934,,,Switzerland,Kanton Aargau,Stein,47.37127,9.34353,3,True,0
"Stein (AR), Gmündentobelbrücke, Teilansicht","Blick auf die Gmündentobelbrücke, im Vordergrund ein Baum und Gebüsch",1897-1934,,,Switzerland,Kanton Aargau,Stein,47.37127,9.34353,3,True,0
"Stein (AR), Gmündentobelbrücke, Gesamtansicht",Ansicht der Gmündentobelbrücke,1897-1934,,,Switzerland,Kanton Aargau,Stein,47.37127,9.34353,3,True,0
"Winkeln, Viadukt, Gesamtansicht","Blick auf ein Viadukt der Bodensee-Toggenburg-Bahn bei Winkeln, dahinter der Gübsensee und St. Gallen",1911-06,,,Switzerland,Kanton St. Gallen,Winkeln,47.39815,9.30254,3,True,0
"Herisau, Ortsteilansicht","Viadukt der Bodensee-Toggenburgbahn bei Herisau, im Vordergrund eine Wiese mit Bauern und zwei Häusern und im Hintergrund Herisau",1911-06,,,Switzerland,Kanton Appenzell Ausserrhoden,Herisau,47.38615,9.27916,3,True,0
"Winkeln, Viadukt, Gesamtansicht",Blick auf ein Viadukt der Bodensee-Toggenburg-Bahn bei Winkeln mit fahrendem Zug kurz vor der früheren Haltestelle Heinrichsbad,1911-06,,,Switzerland,Kanton St. Gallen,Winkeln,47.39815,9.30254,3,True,0
"Stanserhorn, Panorama",Blick vom Stanserhorn gegen die Titlisgruppe,1911,,,Switzerland,Kanton Nidwalden,Stans,46.92973,8.3403,5,False,0
"Bern, Münster, Teilaussenansicht",Teilansicht des Hauptportals des Münsters,1911,,,Switzerland,Canton de Berne,Bern,52.55,-7.2,5,False,0
"Murten, Schloss, Gesamtaussenansicht",Schloss Murten,1911,,,Switzerland,Canton de Fribourg,Murten,46.9279526,7.1151515,4,False,1
"Biberstein, Ortsteilansicht",Ortsteilansicht von Süden,1911,,,Switzerland,Kanton Aargau,Biberstein,47.41641,8.08508,3,True,0
"Grindelwald, Hotel Eiger, Teilaussenansicht","Hotel Eiger in Grindelwald, das Wetterhorn im Hintergrund",1911,,,Switzerland,Canton de Berne,Grindelwald,46.6,8.0167,5,False,0
"Gasteretal, Landschaft",Ansicht des Gasteretals,1911,,,Switzerland,,Gasteretal,,,0,False,0
"Goppenstein, Ortsteilansicht",Blick auf Goppenstein und den Eingang zum Lötschbergtunnel,1911,,,Switzerland,Canton du Valais,Goppenstein,46.36904,7.75409,3,True,0
"Kandersteg, Ortsteilansicht",Ansicht eines Teils von Kandersteg mit dem Eingang des Lötschbergtunnels,1911,,,Switzerland,Canton de Berne,Kandersteg,46.49467,7.67326,3,True,0
"Andermatt, Teufelsbrücke, Teilansicht",Teilansicht der Teufelsbrücke,1906,,,Switzerland,Kanton Uri,Andermatt,53.6167,10.9,5,False,0
"Lausanne, Ortsteilansicht",Ansicht des Place Saint-François in Lausanne,1911,,,Switzerland,Canton de Vaud,Lausanne,46.516,6.63282,3,True,0
"Montreux, Denkmal für Elisabeth von Österreich","Denkmal, erstellt im Andenken an die Kaiserin Elisabeth von Österreic h und ihre zahlreichen Besuche in Montreux",1911,,,Switzerland,Canton de Vaud,Montreux,46.43301,6.91143,3,True,0
"Genève, Ortsteilansicht mit Pont de la Coulouvrenière",Blick von erhöhter Lage auf Rhonebrücken. Rechts die Genfer Altstadt mit Kathedrale,1911,,,Switzerland,Canton de Genève,Genève,46.20222,6.14569,3,True,0
"Simplon, Ortsteilansicht",Blick von der Ponte di Crevola in Simplon,1911,,,Switzerland,Canton du Valais,Simplon,46.19451,8.05753,3,True,0
"Schwanden, Ortsteilansicht",Schwanden gegen den Glärnisch,1911,,,Switzerland,Kanton Glarus,Schwanden,46.99541,9.0701,3,True,0
"Rapperswil, Ortsteilansicht",Blick aus nordwestlicher Höhe über die Kempratner Bucht auf Rapperswil und den See,1911,,,Switzerland,Kanton St. Gallen,Rapperswil,47.22557,8.82228,3,True,0
"Sernftal, Landschaft",Lawinenniedergang im Sernftal,1911,,,Switzerland,,Sernftal,,,0,False,0
"Glarus, Sernftalbahn, Teilansicht","Serfntalbahn. Blick auf ein vom Schnee befreites Trassee, darauf drei weibliche Personen",1911,,,Switzerland,,Glarus-Süd,,,0,False,0
"Montreux, Palace Hôtel, Gesamtaussenansicht",Montreux Palace Hotel und Pavillon des Sports,1911,,,Switzerland,Canton de Vaud,Montreux,46.432108,6.9373161,4,False,1
"Montreux, Pavillon des Sports, Gesamtaussenansicht",Blick vom Palace Hotel herunter auf Tea-Room Pavillon des Sports. Dahinter der Genfersee,1911,,,Switzerland,Canton de Vaud,Montreux,46.43301,6.91143,3,True,0
"Montreux, Pavillon des Sports, Gesamtaussenansicht",Blick von oben (wohl aus dem Palace Hotel) auf Pavillon des Sports mti ausladender Terrasse,1911,,,Switzerland,Canton de Vaud,Montreux,46.43301,6.91143,3,True,0
"Montreux, Clarens, Ortsteilansicht","Der Quai mit Hotel Mirabeau, im Hintergrund zuorberst auf einem Rebberg Château du Châtelard",1911,,,Switzerland,,Clarens (Montreux),46.1287,3.0443,5,False,0
"Montreux, Palace Hotel und Pavillon des Sports",Strassenzug mit Pavillon des Sports und Palace Hotel,1911,,,Switzerland,Canton de Vaud,Montreux,46.43301,6.91143,3,True,0
"Montreux, Pavillon des Sports, Teilinnenansicht","Innenansicht des Tea Rooms im Pavillon des Sports mit gedrückten Bogenstellungen, Kuppel, Stuckaturen, grosszügigen Fenstern",1911,,,Switzerland,Canton de Vaud,Montreux,46.43301,6.91143,3,True,0
"Montreux, Pavillon des Sports, Teilinnenansicht","Innenansicht des Tea Rooms im Pavillon des Sports mit gedrückten Bogenstellungen, Kuppel, Stuckaturen, grosszügigen Fenstern",1911,,,Switzerland,Canton de Vaud,Montreux,46.43301,6.91143,3,True,0
"Montreux, Pavillon des Sports, Teilinnenansicht","Innenansicht des Tea Rooms im Pavillon des Sports mti gedrückten Bogenstellungen, Kuppel, Stuckaturen, grosszügigen Fenstern",1911,,,Switzerland,Canton de Vaud,Montreux,46.43301,6.91143,3,True,0
"Montreux, Pavillon des Sports, Gesamtaussenansicht",Strassenseite des Pavillon des Sports mit vorgelagerter Terrasse,1911,,,Switzerland,Canton de Vaud,Montreux,46.43301,6.91143,3,True,0
"Hospental, Ortsgesamtansicht","Blick auf die Gemeinde Hospental, im Hintergrund der Galenstock",circa 1906,,,Switzerland,Kanton Uri,Hospental,46.61956,8.56977,3,True,0
"Hospental, Ortsgesamtansicht",Blick auf die Gemeinde Hospental,circa 1906,,,Switzerland,Kanton Uri,Hospental,46.61956,8.56977,3,True,0
"Ischmeer, Landschaft",Blick von der Station Eismeer der Jungfraubahn auf einen Teil des Ischmeer,1912,,,Switzerland,,Jungfrau,46.5367739,7.9625907,2,True,1
"Zürich, Kreis 1, Stadtmauer beim alten Waisenhaus","Zürich, Überreste der Stadtmauer beim alten Waisenhaus",1912,,,Switzerland,Kanton Zürich,Zürich,47.639276,8.6008047,4,False,1
"Zürich, Landschaft",Blühende Narzissen am Ufer des Zürichsees,1912,,,Switzerland,Kanton Zürich,Zürich,47.36667,8.55,3,True,0
"St. Moritz, Badrutt's Palace, Teilinnenansicht",Ansicht des Gemäldes 'L'Assomptione' im Madonnensaal im Badrutt's Palace in St. Moritz,1912,,,Switzerland,Kanton Graubünden,St. Moritz,46.4972479,9.8407597,4,False,1
"Interlaken, Ortsteilansicht","Blick auf Interlaken, im Hintergrund die Jungfrau",1912,,,Switzerland,Canton de Berne,Interlaken,46.68387,7.86638,3,True,0
"Interlaken, Panorama",Blick vom Höheweg in Interlaken auf die Jungfrau,1912,,,Switzerland,Canton de Berne,Interlaken,46.68387,7.86638,3,True,0
"Interlaken, Panorama",Blick vom Höheweg in Interlaken auf die Jungfrau,1912,,,Switzerland,Canton de Berne,Interlaken,46.68387,7.86638,3,True,0
"Lötschental, Walliser Paar in Tracht",Walliser Paar in Tracht aus dem Lötschental,circa 1905,,,Switzerland,,Lötschental,46.4112449,7.8031048,2,True,1
"Silenen, Gotthardbahn, Windgällen, Teilansicht","Gotthardbahn, Teilansicht der Bergstrecke vor dem Windgällentunnel, im Hintergrund Chli und Gross Windgällen",1906,,,Switzerland,Kanton Uri,Silenen,46.7891,8.67325,3,True,0
"Amsteg, Bahnviadukt, Gesamtansicht",Gotthardbahn auf der Brücke über den Chärstelenbach bei Amsteg.,1906,,,Switzerland,Kanton Uri,Amsteg,46.77132,8.66963,3,True,0
"Wassen, Ortsgesamtansicht","Blick auf Wassen, im Hintergrund die kleine Windgälle",1906,,,Switzerland,Kanton Uri,Wassen,46.70651,8.59881,3,True,0
"Andermatt, Ortsgesamtansicht",Andermatt und das Urserental,1906,,,Switzerland,Kanton Uri,Andermatt,46.63565,8.59388,3,True,0
"Andermatt, Ortsgesamtansicht",Andermatt und das Urserental,1906,,,Switzerland,Kanton Uri,Andermatt,46.63565,8.59388,3,True,0
"St. Niklaus, Landschaft","Bahnstrecke der Brig-Visp-Zermatt-Bahn, bei St. Niklaus entlang der Vispa",1911-08,,,Switzerland,Canton du Valais,St. Niklaus,46.15732,7.80044,3,True,0
"St. Niklaus (VS), Brig-Visp-Zermatt-Bahn, Landschaft","Brig-Visp-Zermatt-Bahn, Streckenabschnitt bei St. Niklaus mit Blick über die Visp auf einen fahrenden Zug",1911-08,,,Switzerland,Canton du Valais,St. Niklaus,46.15732,7.80044,3,True,0
"St. Niklaus (VS), Brig-Visp-Zermatt-Bahn, Landschaft","Brig-Visp-Zermatt-Bahn, Streckenabschnitt bei St. Niklaus mit Blick über die Visp",1911-08,,,Switzerland,Canton du Valais,St. Niklaus,46.15732,7.80044,3,True,0
"Zermatt, Ortsgesamtansicht",Zermatt und das Matterhorn,1911-08,,,Switzerland,Canton du Valais,Zermatt,46.01998,7.74863,3,True,0
"Zermatt, Ortsgesamtansicht",Zermatt und das Matterhorn,1911,,,Switzerland,Canton du Valais,Zermatt,46.01998,7.74863,3,True,0
"Zermatt, Ortsteilansicht",Zermatt und das Matterhorn,1911,,,Switzerland,Canton du Valais,Zermatt,46.01998,7.74863,3,True,0
"Zermatt, Ortsteilansicht",Zermatt gegen die Mischabel,1911-08,,,Switzerland,Canton du Valais,Zermatt,46.01998,7.74863,3,True,0
"Lötschental, Frau in Walliser Tracht, Teilansicht",Walliserin in Tracht aus dem Lötschental,1905,,,Switzerland,,Lötschental,46.4112449,7.8031048,2,True,1
"Zermatt, Landschaft",Ansicht der Vispa bei Zermatt,1911-08,,,Switzerland,Canton du Valais,Zermatt,46.01998,7.74863,3,True,0
"Visp, Vispertal, Teilansicht",Blick entlang der Vispa auf einen Teilabschnitt des Vispertals,1911-08,,,Switzerland,Canton du Valais,Visp,46.2937,7.88149,3,True,0
"Zermatt, Blatten ob Zermatt, Ortsteilansicht",Zermatt. Dorfpartie mit Holzhäusern und zwei Kindern,1911-08,,,Switzerland,Canton du Valais,Zermatt,46.01998,7.74863,3,True,0
"Riffelalp, Landschaft",Blick von einem Weg bei der Riffelalp aufs Matterhorn,1911-08,,,Switzerland,Canton du Valais,Riffelalp,46.00103,7.75051,3,True,0
"Zermatt, Landschaft","Zermatt, auf dem Weg zur Riffelalp; Blick auf das Matterhorn",1911,,,Switzerland,Canton du Valais,Zermatt,46.01998,7.74863,3,True,0
"Zermatt, Landschaft","Zermatt, auf dem Weg zur Riffelalp; Blick auf das Matterhorn",1911,,,Switzerland,Canton du Valais,Zermatt,46.01998,7.74863,3,True,0
"Zermatt, Landschaft","Zermatt, auf dem Weg zur Riffelalp; Blick auf das Matterhorn",1911,,,Switzerland,Canton du Valais,Zermatt,46.01998,7.74863,3,True,0
"Riffelsee, Landschaft","Ansicht des Riffelsees, in welchem sich das Matterhorn spiegelt",1911-08,,,Switzerland,,Riffelsee,,,0,False,0
"Matterhorn, Landschaft",Ansicht des Matterhorns,1911-08,,,,,Matterhorn,-45.55,167.16667,5,False,0
"Matterhorn, Landschaft",Ansicht des Matterhorns,1911-08,,,,,Matterhorn,-45.55,167.16667,5,False,0
"Gornergrat, Panorama","Ausflügler auf einer Aussichts-Terasse auf dem Gornergrat, Blick auf umliegende Berge und Gletscher",1911,,,Switzerland,,Gornergrat,45.98322,7.78484,5,False,0
"Gornergrat, Hotel, Gesamtaussenansicht",Blick aufs Hotel und Matterhorn,1911-08,,,Switzerland,Canton du Valais,Zermatt,45.9834452,7.7835777,4,False,1
"Gornergrat, Panorama",Blick vom Gornergrat auf das Matterhorn,1911-08,,,Switzerland,,Gornergrat,45.98322,7.78484,5,False,0
"Zermatt, Gornergratbahn, Landschaft","Hochgebirgslandschaft mit Trasse und Zugskomposition der Gornergratbahn, im Hintergrund das Matterhorn.",1911-08,,,Switzerland,Canton du Valais,Zermatt,46.0239843,7.7485722,4,False,1
"Breithorn, Landschaft",Gornergratbahn. Zugkomposition vor dem Breithorn und den Zwillingen,1911-08,,,Switzerland,,Breithorn,45.941,7.74776,5,False,0
"Gornergratbahn, Landschaft","Gornergratbahn. Zugkomposition, im Hintergrund die Zwillinge und der Lyskamm",1911-08,,,Switzerland,Canton du Valais,Zermatt,46.0239843,7.7485722,4,False,1
"Amsteg, Dorf, Ortsteilansicht",Ansicht des Dorfes Amsteg,1906,,,Switzerland,Kanton Uri,Amsteg,46.77132,8.66963,3,True,0
"Amsteg, Dorf, Ortsgesamtansicht",Gotthardbahn in Amsteg,1906,,,Switzerland,Kanton Uri,Amsteg,46.77132,8.66963,3,True,0
"Furkastrasse, Panorama",Panorama der Furkastrasse in zwei Bildern.,1906,,,Switzerland,,Furkapass,46.5726851,8.415184,2,True,1
"Bern, Mann in Berner Tracht, Gesamtansicht",Senn mit Berner Tracht,1905,,,Switzerland,,Kanton Bern,46.8382351,7.6004502,2,True,1
"Gletsch und Grimselstrasse, Landschaft","Die Grimselstrasse mit Gletsch, Blick gegen den Aaregletscher",1906,,,Switzerland,Canton du Valais,Gletsch,46.56226,8.36196,3,True,0
"Rhonegletscher und Furkastrasse, Landschaft","Blick auf den Rhonegletscher, rechts die Serpentinen der Furkastrasse und das Hotel Belvédère",1906,,,Switzerland,,Rhonegletscher,46.60454,8.38605,5,False,0
"Furkastrasse, Landschaft","Blick auf die Furkastrasse unter dem Galenstock entlang verlaufend, am Bildrand rechts die Passhöhe",1906,,,Switzerland,Opština Dojran,Furka,47.6955159,8.6503244,4,False,1
"Titlis, Panorama","Panorama vom Titlis. Blick gegen Surenenpass, Urner und Glarner Alpen",1906,,,Switzerland,,Titlis,46.77204,8.43778,5,False,0
"Titlis, Panorama",Blick vom Titlis auf umliegende Berge,1906,,,Switzerland,,Titlis,46.77204,8.43778,5,False,0
"Titlis, Landschaft","Blick auf den Titlisgipfel mit dem Gipfelkreuz und auf die dahinter liegenden Berge (Rheinwaldhorn, Fleckistock)",1906,,,Switzerland,,Titlis,46.77204,8.43778,5,False,0
"Titlis, Panorama",Blick vom Titlis auf umliegende Berge,1906,,,Switzerland,,Titlis,46.77204,8.43778,5,False,0
"Titlis, Panorama",Blick vom Titlis gegen die Walliser und Berner Alpen,1906,,,Switzerland,,Titlis,46.77204,8.43778,5,False,0
"Engelberg, Landschaft",Blick vom Engelberg auf das umliegende Gebirge,1906,,,Switzerland,Kanton Obwalden,Engelberg,46.82107,8.40133,3,True,0
"Engelberg, Landschaft",Blick auf Gr Spannort und Kl Spannort und Grassen sowie das Tal im Vordergrund,1906,,,Switzerland,Kanton Obwalden,Engelberg,46.82107,8.40133,3,True,0
"Engelberg, Landschaft","Berglandschaft bei Engelberg mit Blick auf Titlis, Reissend Nollen, Wendenstock und Jochpass",1906,,,Switzerland,Kanton Obwalden,Engelberg,46.82107,8.40133,3,True,0
"Engelberg, Landschaft","Berglandschaft bei Engelberg mit Blick auf Schwarzhorn, Hanghorn und Huetstock",1906,,,Switzerland,Kanton Obwalden,Engelberg,46.82107,8.40133,3,True,0
"Gletsch, Ortsteilansicht",Blick auf Gletsch und den Rhonegletscher,1906,,,Switzerland,Canton du Valais,Gletsch,46.56226,8.36196,3,True,0
"Rhonegletscher, Landschaft",Ansicht des Rhonegletschers,1906,,,Switzerland,,Rhonegletscher,46.60454,8.38605,5,False,0
"Grimsel, Landschaft",Blick auf den Totensee (auch: Totesee) auf der Grimselpasshöhe,1906,,,Switzerland,,Grimsel,,,0,False,0
"Grimselpass, Hospiz, Gesamtaussenansicht","Blick auf die Grimselstrasse, das Hospiz und den Totensee hinunter",1906,,,Switzerland,Canton de Berne,Guttannen,46.65511,8.28951,3,True,0
"Grimselpass, Hospiz, Gesamtaussenansicht","Hospiz auf dem Grimselpass, Blick auf den Totensee",1906,,,Switzerland,Canton de Berne,Guttannen,46.65511,8.28951,3,True,0
"Habsburg, Schloss Habsburg, Gesamtaussenansicht",Blick hoch auf das Schloss Habsburg,1911,,,Switzerland,Kanton Aargau,Habsburg,47.4625553,8.1806797,4,False,1
"Windisch, Amphitheater, Teilaussenansicht","Blick in die Arena des Amphitheaters Vindonissa, wo gerade die Aufführung der Braut von Messina stattfindet",1911,,,Switzerland,Kanton Aargau,Windisch,47.4765554,8.2141421,4,False,1
"Windisch, Amphitheater, Teilaussenansicht","Blick über die Tribüne hinweg zur Arena des Amphitheaters Vindonissa, wo gerade die Aufführung der Braut von Messina stattfindet",1911,,,Switzerland,Kanton Aargau,Windisch,47.4765554,8.2141421,4,False,1
"Grimselpass, Hospiz, Teilaussenansicht","Blick auf den Totensee und das Hospiz auf dem Grimselpass, Blick gegen das Finsteraarhorn",1906,,,Switzerland,Canton de Berne,Guttannen,46.65511,8.28951,3,True,0
