Title,Description,Periode,Urheber,Technik,Country,Region,City,Lat,Lon,Coord-Quality-Score,Fallback,Ext-Calls
"Schwarzwald, Bauernhaus, Teilaussenansicht",Ansicht eines Bauernhauses im Schwarzwald,circa 1912,,,Germany,,Schwarzwald,,,0,False,0
"Wiesbaden, Ortsteilansicht",Blick auf Wiesbaden von Süden aus,circa 1912,,,Germany,Hessen,Wiesbaden,50.08601,8.24435,3,True,0
"Wiesbaden, Wilhelmstrasse, Ortsteilansicht",Ansicht der Wilhelmstrasse in Wiesbaden,1912,,,Germany,Hessen,Wiesbaden,50.08601,8.24435,3,True,0
"Wiesbaden, Kocherbrunnenplatz, Ortsteilansicht",Ansicht des Kocherbrunnenplatzes mit dem Pavillon des historischen Kochbrunnens,circa 1912,,,Germany,Hessen,Wiesbaden,50.08601,8.24435,3,True,0
"Wiesbaden, Kocherbrunnenplatz, Ortsteilansicht",Ansicht des Kocherbrunnenplatzes mit dem Pavillon des historischen Kochbrunnens,circa 1912,,,Germany,Hessen,Wiesbaden,50.08601,8.24435,3,True,0
"Wiesbaden, Neroberg, Ortsteilansicht","Blick auf Wiesbaden, im Vordergrund ist der Nerobergtempel auf dem Neroberg zu sehen",circa 1912,,,Germany,Hessen,Wiesbaden,50.08601,8.24435,3,True,0
"Wiesbaden, Neroberg, Ortsteilansicht","Blick auf Wiesbaden, im Vordergrund ist der Nerobergtempel auf dem Neroberg zu sehen",circa 1912,,,Germany,Hessen,Wiesbaden,50.08601,8.24435,3,True,0
"Wiesbaden, Rathaus, Teilaussenansicht",Blick auf das Rathaus in Wiesbaden,1912,,,Germany,Hessen,Wiesbaden,50.0629073,8.3429065,4,False,1
"Wiesbaden, Rathaus, Teilaussenansicht",Blick auf das Rathaus in Wiesbaden,1912,,,Germany,Hessen,Wiesbaden,50.0629073,8.3429065,4,False,1
"Bad Schwalbach, Ortsteilansicht","Blick auf den unteren Teil von Bad Schwalbach, das bis 1927 Langenschwalbach hiess",circa 1912,,,Germany,Hessen,Bad Schwalbach,50.14196,8.06964,3,True,0
"Bad Schwalbach, Ortsteilansicht",Blick auf Bad Schwalbach mit der Burg,circa 1912,,,Germany,Hessen,Bad Schwalbach,50.14196,8.06964,3,True,0
"Hohenstein, Ortsteilansicht",Blick auf einige Häuser in Hohenstein in Richtung Burg Hohenstein,circa 1912,,,Germany,Schleswig-Holstein,Hohenstein,54.28798,10.8054,3,True,0
"Hohenstein, Burg Hohenstein, Landschaft",Blick von der Burg Hohenstein auf die umliegende Landschaft,circa 1912,,,Germany,Schleswig-Holstein,Hohenstein,50.1833,8.05,5,False,0
"Bad Schwalbach, Adolfseck, Ortsteilansicht","Blick auf Adolfseck, früher Adolphseck, einem Stadtteil von Bad Schwalbach",circa 1912,,,Germany,Hessen,Bad Schwalbach,50.5,9.7,5,False,0
"Diez, Ortsteilansicht",Blick auf Diez an der Lahn,circa 1912,,,Germany,Rheinland-Pfalz,Diez,50.37419,8.00735,3,True,0
"Diez, Ortsteilansicht",Blick auf Diez an der Lahn,circa 1912,,,Germany,Rheinland-Pfalz,Diez,50.37419,8.00735,3,True,0
"Deutschland, Balduinstein, Schloss Schaumburg",Blick hinauf zum Schloss Schaumburg und die umliegende Landschaft,circa 1912,,,Germany,Rheinland-Pfalz,Balduinstein,50.3392512,7.9771917,4,False,1
"Deutschland, Balduinstein, Ortsteilansicht",Blick auf Balduinstein gegen das Schloss Schaumburg,circa 1912,,,Germany,Rheinland-Pfalz,Balduinstein,50.35,7.96667,3,True,0
"Deutschland, Neu-Eichenberg, Kloster Arnstein",Blick zum Kloster Arnstein empor und die umliegende Landschaft,circa 1912,,,Germany,,Neu-Eichenberg,50.31034,7.8515,5,False,0
"Deutschland, Nassau, Ortsteilansicht","Blick auf Nassau an der Lahn mit dem Burgberg, auf dem sich die Ruine der Burg Nassau erhebt",circa 1912,,,Germany,Rheinland-Pfalz,Nassau,50.31453,7.80025,3,True,0
"Deutschland, Bad Ems, Ortsteilansicht","Blick entlang einer Strasse und die daran liegenden Häuser in Bad Ems , die an der Lahn entlang führt",circa 1912,,,Germany,Rheinland-Pfalz,Bad Ems,50.33544,7.71369,3,True,0
"Andermatt, Kirche St. Kolumban",Gesamtansicht der Alten Kirche St. Kolumban in Andermatt.,1905,,,Switzerland,Kanton Uri,Andermatt,47.4773818,9.4958091,4,False,1
"Deutschland, Bad Ems, Ortsteilansicht",Blick vom Malberg auf Bad Ems,circa 1912,,,Germany,Rheinland-Pfalz,Bad Ems,50.33544,7.71369,3,True,0
"Deutschland, Bad Ems, Ortsteilansicht",Blick auf Bad Ems und die Lahn,circa 1912,,,Germany,Rheinland-Pfalz,Bad Ems,50.33544,7.71369,3,True,0
"Deutschland, Bad Ems, Ortsteilansicht",Blick auf Bad Ems mit dem Lahnufer und der oberen Brücke,circa 1912,,,Germany,Rheinland-Pfalz,Bad Ems,50.33544,7.71369,3,True,0
"Deutschland, Heidelberg, Heidelberger Schloss",Blick auf die Ruinie des Heidelberger Schlosses,circa 1912,,,Germany,Baden-Württemberg,Heidelberg,49.4105,8.71602,5,False,0
"Deutschland, Mannheim, Festhalle",Ansicht der Festhalle von Mannheim,1912,,,Germany,Baden-Württemberg,Mannheim,49.4810662,8.4978296,4,False,1
"Deutschland, Mannheim, Ortsteilansicht","Blick auf den Rhein in Mannheim, am Ufer sind einige Schiffe angelegt",circa 1912,,,Germany,Baden-Württemberg,Mannheim,49.4891,8.46694,3,True,0
"Deutschland, Heidelberg, Ortsgesamtansicht",Ansicht von Heidelberg,circa 1912,,,Germany,Baden-Württemberg,Heidelberg,49.40768,8.69079,3,True,0
"Deutschland, Bingen am Rhein, Ortsteilansicht","Ansicht von Bingen am Rhein mit der Drususbrücke, die über die Nahe führt",circa 1912,,,Germany,Rheinland-Pfalz,Bingen am Rhein,49.96675,7.8992,3,True,0
"Deutschland, Bingen am Rhein, Ortsteilansicht","Ansicht von Bingerbrück, einem Stadtteil von Bingen am Rhein",circa 1912,,,Germany,Rheinland-Pfalz,Bingen am Rhein,49.96675,7.8992,3,True,0
"Calmut, Militärbaracke","Ansicht einer Militärbaracke auf dem Calmut, davor eine Gruppe Soldaten. Blick ins Val Curnera",circa 1905,,,Switzerland,,Calmut,46.659097,8.6842925,2,True,1
"Deutschland, Koblenz, Ortsteilansicht",Blick auf Koblenz,circa 1912,,,Germany,Rheinland-Pfalz,Koblenz,50.35357,7.57883,3,True,0
"Deutschland, Freiburg im Breisgau, Ortsteilansicht","Blick auf Freiburg im Breisgau, zentral im Bild ist das Freiburger Münster zu sehen",circa 1912,,,Germany,Baden-Württemberg,Freiburg im Breisgau,47.9959,7.85222,3,True,0
"Deutschland, Freiburg im Breisgau, Ortsteilansicht",Blick auf den südlichen Stadtteil von Freiburg im Breisgau,circa 1912,,,Germany,Baden-Württemberg,Freiburg im Breisgau,47.9959,7.85222,3,True,0
"Deutschland, Triberg im Schwarzwald",Blick auf Triberg im Schwarzwald,circa 1912,,,Germany,Baden-Württemberg,Triberg im Schwarzwald,48.1431595,8.2010913,4,False,1
"Deutschland, Koblenz, Kaiser-Wilhelm-Denkmal",Ansicht des Kaiser-Wilhelm-Denkmals am Deutschen Eck,1912,,,Germany,Rheinland-Pfalz,Koblenz,50.3640999,7.6055997,4,False,1
"Deutschland, Triberg im Schwarzwald, Ortsteilansicht",Blick auf Triberg im Schwarzwald und die umliegende Landschaft über die Bahnlinien der Schwarzwaldbahn hinweg,1912,,,Germany,Baden-Württemberg,Triberg im Schwarzwald,48.13175,8.23317,3,True,0
"Deutschland, Heidelberg, Ortsgesamtansicht",Ansicht von Heidelberg,1912,,,Germany,Baden-Württemberg,Heidelberg,49.40768,8.69079,3,True,0
"Deutschland, Heidelberg, Schloss Heidelberg",Blick auf den Schlosshof des Schlosses Heidelberg,1912,,,Germany,Baden-Württemberg,Heidelberg,49.4105,8.71602,5,False,0
"Airolo, Lago di Lucendro, Landschaft",Blick auf den Lago di Lucendro und das Val Lucendro,1905,,,Switzerland,Cantone Ticino,Airolo,46.56205,8.54147,5,False,0
"Deutschland, Mainz, Ortsteilansicht",Blick auf Mainz von der katholische Pfarrkirche Sankt Stephan runter,1912,,,Germany,Rheinland-Pfalz,Mainz,49.98185,8.28008,3,True,0
"Deutschland, Mainz, Ortsteilansicht",Blick auf Mainz von der katholische Pfarrkirche Sankt Stephan runter,1912,,,Germany,Rheinland-Pfalz,Mainz,49.98185,8.28008,3,True,0
"Deutschland, Mainz, Dom Mainz",Blick auf den Mainzer Dom die davor stehenden Häuser,1912,,,Germany,Rheinland-Pfalz,Mainz,49.9985979,8.2746578,4,False,1
"Deutschland, Mainz, Ortsteilansicht","Blick auf den Gutenbergplatz, dahinter ragen die Kirchtürme der katholische Pfarrkirche Sankt Stephan in den Himmel",1912,,,Germany,Rheinland-Pfalz,Mainz,49.98185,8.28008,3,True,0
"Deutschland, Mainz, Ortsteilansicht","Blick von der Rheinbrücke auf Mainz, im Vordergrund ist der Rhein und einige Dampfschiffe zu sehen",1912,,,Germany,Rheinland-Pfalz,Mainz,49.98185,8.28008,3,True,0
"Deutschland, Mainz, Ortsteilansicht",Blick auf die Rheinbrücke und den Rhein in Mainz,1912,,,Germany,Rheinland-Pfalz,Mainz,49.98185,8.28008,3,True,0
"Deutschland, Mainz, Dom Mainz",Blick auf den Mainzer Dom und die davor stehenden Häuser,1912,,,Germany,Rheinland-Pfalz,Mainz,49.9985979,8.2746578,4,False,1
"Zürich, Fraumünster, Teilaussenansicht","Zürich, Aussenansicht des Fraumünster vom Münsterhof aus",1912,,,Switzerland,Kanton Zürich,Zürich,47.3697153,8.5411996,4,False,1
"St. Moritz, Landschaft",Eine Gruppe Wintersportler mit Schlitten und Pferden auf einer Strasse bei St. Moritz,1913-03,,,Switzerland,Kanton Graubünden,St. Moritz,46.49937,9.84327,3,True,0
"Deutschland, Konstanz, Konzilsspeicher",Blick auf den Konzilsspeicher in Konstanz,1913-10,,,Germany,Baden-Württemberg,Konstanz,47.66033,9.17582,3,True,0
"Deutschland, Konstanz, Dominikanierinsel","Blick auf die Dominikanierinsel, im Vordergrund Schwäne und Enten",1913-10,,,Germany,Baden-Württemberg,Konstanz,47.66033,9.17582,3,True,0
"Lausanne, Ortsteilansicht","Lausanne, le grand pont",1913-10,,,Switzerland,Canton de Vaud,Lausanne,46.516,6.63282,3,True,0
"France, Évian-les-Bains, Ortsteilansicht","Blick auf Évian-les-Bains, im Vordergrund eine Birke und das Ufer des Lac Léman",1913-09,,,France,,Évian-les-Bains,46.400979,6.5897931,2,True,1
"Vevey, Ortsteilansicht",Blick auf Vevey vom Genfersee aus,1913-09,,,Switzerland,Canton de Vaud,Vevey,46.46299,6.84345,3,True,0
"St. Moritz Dorf, Ortsteilansicht",Sicht auf St. Moritz Dorf im Winter,1914,,,Switzerland,Kanton Graubünden,St. Moritz,46.49937,9.84327,3,True,0
"Zürich, Bahnhofplatz, Ortsteilansicht","Zürich, Bahnhofplatz, Blick gegen die Universität",1914,,,Switzerland,Kanton Zürich,Zürich,47.36667,8.55,3,True,0
"Davos, Ortsteilansicht",Davos gegen die Schiahörner,1914-07,,,Switzerland,Kanton Graubünden,Davos,46.80429,9.83723,3,True,0
"Wassen, Ortsgesamtansicht",Blick von einer Anhöhe auf Wassen,1914-06,,,Switzerland,Kanton Uri,Wassen,46.70651,8.59881,3,True,0
"Italia, Lago di Garda, Landschaft",Ansicht des Lago di Garda bei Tremosine,1914-07,,,Italy,,Lago di Garda,45.66667,10.68333,5,False,0
"Italia, Lago di Garda, Landschaft",Felsen am Lago di Garda,1914-07,,,Italy,,Lago di Garda,45.66667,10.68333,5,False,0
"Italia, Lago di Garda, Landschaft",Felsen am Lago di Garda,1914-07,,,Italy,,Lago di Garda,45.66667,10.68333,5,False,0
"Italia, Gargnano, Ortsteilansicht",Ansicht von Gargnano am Lago di Garda,1914-07,,,Italy,Lombardia,Gargnano,45.68586,10.65869,3,True,0
"Italia, Gargnano, Ortsteilansicht",Blick vom Lago di Garda auf Gargnano,1914-07,,,Italy,Lombardia,Gargnano,45.68586,10.65869,3,True,0
"Italia, Lago di Garda, Landschaft",Ansicht des Lago di Garda bei Limone,1914-07,,,Italy,,Lago di Garda,45.66667,10.68333,5,False,0
"Italia, Lago di Garda, Landschaft",Ansicht des Lago di Garda bei Limone,1914-07,,,Italy,,Lago di Garda,45.66667,10.68333,5,False,0
"Italia, Limone sul Garda, Ortsteilansicht",Ufer des Lago di Garda in Limone sul Garda,1914-07,,,Italy,Lombardia,Limone sul Garda,45.8145,10.79278,3,True,0
"Italia, Lago di Garda, Landschaft",Ansicht des Lago di Garda bei Limone,1914-07,,,Italy,,Lago di Garda,45.66667,10.68333,5,False,0
"Italia, Limone sul Garda, Ortsteilansicht",Blick auf Limone sul Garda vom Lago di Garda aus,1914-07,,,Italy,Lombardia,Limone sul Garda,45.8145,10.79278,3,True,0
"Italia, Maderno, Ortsteilansicht",Ansicht eines Platzes in Maderno,1914-07,,,Italy,Trentino-Alto Adige,Maderno,45.63333,10.58333,3,True,0
"Italia, Maderno, Gaino, Ortsgesamtansicht",Blick auf Gaino von einer Anhöhe aus,1914-07,,,Italy,Trentino-Alto Adige,Maderno,45.63333,10.58333,3,True,0
"Italia, Maderno, Gaino, Ortsteilansicht","Ansicht von Gaino, im Hintergrund der Lago di Garda",1914-07,,,Italy,Trentino-Alto Adige,Maderno,45.63333,10.58333,3,True,0
"Italia, Maderno, Gaino, Ortsteilansicht","Ansicht von Gaino, im Hintergrund der Lago di Garda",1914-07,,,Italy,Trentino-Alto Adige,Maderno,45.63333,10.58333,3,True,0
"Italia, Fasano, Ortsgesamtansicht",Blick auf Fasano vom Lago di Garda aus,1914-07,,,Italy,Puglia,Fasano,40.83625,17.36007,3,True,0
"Italia, Toscolano-Maderno, Landschaft",Schlucht bei Toscolano-Maderno,1914-07,,,Italy,,Toscolano-Maderno,45.6345707,10.609815,2,True,1
"Italia, Gardone Riviera, Ortsteilansicht",Blick auf Gardone Riviera vom Lago di Garda aus,1914-07,,,Italy,Lombardia,Gardone Riviera,45.62396,10.56682,3,True,0
"Italia, Gardone Riviera, Ortsteilansicht",Blick auf Gardone Riviera vom Lago di Garda aus,1914,,,Italy,Lombardia,Gardone Riviera,45.62396,10.56682,3,True,0
"Italia, Gardone Riviera, Ortsteilansicht","Blick auf Gardone Riviera, im Hintergrund der Lago di Garda",1914,,,Italy,Lombardia,Gardone Riviera,45.62396,10.56682,3,True,0
"Italia, Gardone Riviera, Ortsteilansicht","Blick vom Lago di Garda auf Gardone-Riviera, im Vordergrund ein Segelboot",1914,,,Italy,,Gardone-Riviera,45.6187853,10.5591005,2,True,1
"Italia, Gardone Riviera, Ortsteilansicht",Blick auf Gardone-Riviera von einer Anhöhe aus,1914,,,Italy,,Gardone-Riviera,45.6187853,10.5591005,2,True,1
"Italia, Gardone Riviera, Morgnaga, Ortsgesamtansicht","Blick auf Morgnaga, im Hintergrund der Lago di Garda",1914,,,Italy,,Morgnaga,45.6200659,10.5528265,2,True,1
"Italia, Salò, Ortsteilansicht","Strasse in Salò, links eine Frau mit zwei Kindern",1914,,,Italy,Lombardia,Salò,45.60685,10.5205,3,True,0
"Italia, Salò, Landschaft",Ufer des Lago di Garda bei Salò,1914,,,Italy,Lombardia,Salò,45.60685,10.5205,3,True,0
"Italia, Salò, Campo Santo, Teilaussenansicht",Campo Santo bei Salò,1914,,,Italy,Lombardia,Salò,-25.7333,150.0,5,False,0
"Italia, Luino, Ortsgesamtansicht",Blick auf Luino vom Lago Maggiore aus,1914,,,Italy,Lombardia,Luino,46.00185,8.74512,3,True,0
"Italia, Verbania, Pallanza, Ortsteilansicht",Piazza Giuseppe Garibaldi in Pallanza,1914,,,Italy,Piemonte,Pallanza,45.9214292,8.552505,4,False,1
"Italia, Verbania, Pallanza, Landschaft",Boote am Ufer des Lago Maggiore bei Pallanza,1914,,,Italy,Piemonte,Pallanza,45.92298,8.55045,3,True,0
"Locarno, Ponte Brolla, Ortsteilansicht","Schlucht bei Ponte Brolla mit Steinbrücke, Blick flussaufwärts, rechts im Bild Pension Belforte",1914,,,Switzerland,Cantone Ticino,Ponte Brolla,46.18715,8.75281,3,True,0
"Italia, Como, Ortsteilansicht",Uferpromende von Como,1914,,,Italy,Lombardia,Como,45.80819,9.0832,3,True,0
"Italia, Como, Ortsteilansicht",Uferpromende von Como,1914,,,Italy,Lombardia,Como,45.80819,9.0832,3,True,0
"Italia, Lago di Como, Teilansicht",Blick auf den Lago di Como,1914,,,Italy,Lombardia,Como,45.80819,9.0832,3,True,0
"Italia, Lago di Como, Teilansicht",Blick auf den Lago di Como,1914,,,Italy,Lombardia,Como,45.80819,9.0832,3,True,0
"Italia, Cernobbio, Villa d'Este, Teilaussenansicht",Teil der Villa d'Este und des Parks,1914,,,Italy,Lombardia,Cernobbio,41.95,12.8,5,False,0
"Italia, Cernobbio, Villa d'Este, Teilaussenansicht",Blick auf die Villa d'Este und eines Teils des Parks durch zwei Mauern hindurch,1914,,,Italy,Lombardia,Cernobbio,41.95,12.8,5,False,0
"Italia, Cernobbio, Villa d'Este, Parco, Landschaft",Teil des Parks der Villa d'Este,1914,,,Italy,Lombardia,Cernobbio,41.95,12.8,5,False,0
"Italia, Cadenabbia, Ortsteilansicht",Blick vom Lago di Como auf Cadenabbia,1914,,,Italy,Lombardia,Griante,45.99528,9.23554,3,True,0
"Italia, Cadenabbia, Ortsteilansicht",Blick vom Lago di Como auf Cadenabbia,1914-07,,,Italy,Lombardia,Griante,45.99528,9.23554,3,True,0
"Italia, Cadenabbia, Villa Carlotta","Villa Carlotta in Cadenabbia, im Hintergrund der Monte Crocione",1914-07,,,Italy,Lombardia,Griante,45.98636,9.23073,5,False,0
"Italia, Cadenabbia, Ortsteilansicht","Blick vom Lago di Como auf Cadenabbia, im Vordergrund ein Boot",1914-07,,,Italy,Lombardia,Griante,45.99528,9.23554,3,True,0
"Italia, Tremezzo, Ortsteilansicht",Blick vom Lago di Como auf Tremezzo,1914-07,,,Italy,Lombardia,Tremezzo,45.98423,9.21613,3,True,0
"Italia, Bellagio, Ortsgesamtansicht","Ansicht von Bellagio von einer Anhöhe aus, im Hintergrund der Lago di Como",1914-07,,,Italy,Lombardia,Bellagio,45.98772,9.26182,3,True,0
"Italia, Bellagio, Ortsgesamtansicht","Ansicht von Bellagio von einer Anhöhe aus, im Hintergrund der Lago di Como",1914-07,,,Italy,Lombardia,Bellagio,45.98772,9.26182,3,True,0
"Italia, Bellagio, Ortsgesamtansicht","Ansicht von Bellagio von einer Anhöhe aus, im Hintergrund der Lago di Como",1914-07,,,Italy,Lombardia,Bellagio,45.98772,9.26182,3,True,0
"Italia, Bellagio, Ortsgesamtansicht",Blick vom Lago di Como auf Bellagio,1914-07,,,Italy,Lombardia,Bellagio,45.98772,9.26182,3,True,0
"Italia, Bellagio, Hotel Bellagio",Ansicht des Hotel Bellagio,1914-07,,,Italy,Lombardia,Bellagio,45.9845,9.259,5,False,0
"Italia, Bellagio, Via Serbelloni",Via Serbelloni in Bellagio,1914-07,,,Italy,Lombardia,Bellagio,45.5016729,9.0307685,4,False,1
"Italia, Bellagio, Via Serbelloni",Via Serbelloni in Bellagio,1914-07,,,Italy,Lombardia,Bellagio,45.5016729,9.0307685,4,False,1
"Italia, Bellagio, Hotel Bellagio","Ansicht des Hotel Bellagio, links eine Mauer",1914-07,,,Italy,Lombardia,Bellagio,45.9845,9.259,5,False,0
"Italia, Griante, Chiesa San Martino","Ansicht der Kirche San Martino in Griante, im Hintergrund der Lago di Como sowie Bellagio",1914-07,,,Italy,Lombardia,Griante,46.0046488,9.2306995,4,False,1
"Italia, Bellagio, Villa Serbelloni",Blick von einem Tor zur Villa Serbelloni in Bellagio,1914-07,,,Italy,Lombardia,Bellagio,45.9870494,9.2642058,4,False,1
"Italia, Bellagio, Villa Serbelloni",Blick von einem Tor zur Villa Serbelloni in Bellagio,1914-07,,,Italy,Lombardia,Bellagio,45.9870494,9.2642058,4,False,1
"Italia, Bellagio, Villa Giulia",Villa Giulia im Stadtteil San Giovanni in Bellagio,1914-07,,,Italy,Lombardia,Bellagio,39.0833,16.6167,5,False,0
"Italia, Bellagio, San Giovanni, Ortsteilansicht",Strasse in San Giovanni in Bellagio,1914-07,,,Italy,Sicilia,San Giovanni,39.2167,16.5833,5,False,0
"Italia, Bellagio, Loppia, Ortsteilansicht","Weg in Loppia, rechts und links davon Zypressen, im Hintergrund di Chiesa Santa Maria di Loppia",1914-07,,,Italy,,Loppia,45.9776513,9.2521778,4,False,1
"Italia, Bellagio, Loppia, Ortsteilansicht","Weg in Loppia, rechts davon Zypressen und einige Häuser",1914-07,,,Italy,,Loppia,45.9776513,9.2521778,4,False,1
"Italia, Bellagio, Loppia, Ortsteilansicht","Weg in Loppia, rechts und links davon Zypressen, links im Hintergrund die Chiesa Santa Maria di Loppia",1914-07,,,Italy,,Loppia,45.9776513,9.2521778,4,False,1
"Italia, Varenna, Ortsteilansicht",Blick über ein Dach eines Hauses in Varenna auf den Lago di Como,1914,,,Italy,Lombardia,Varenna,46.01078,9.28465,3,True,0
"Italia, Varenna, Ortsteilansicht",Marktplatz in Varenna,1914,,,Italy,Lombardia,Varenna,46.01078,9.28465,3,True,0
"Italia, Varenna, Ortsgesamtansicht",Blick vom Lago di Como auf Varenna mit dem Castello di Vezio,1914,,,Italy,Lombardia,Varenna,46.01078,9.28465,3,True,0
"Italia, Varenna, Castello di Vezio, Teilaussenansicht",Blick auf das Castello di Vezio,1914,,,Italy,Lombardia,Varenna,46.01068,9.28673,5,False,0
"Italia, Varenna, Ortsteilansicht",Häuser und Brücke beim Fiumelatte in Varenna,1914,,,Italy,Lombardia,Varenna,46.0002962,9.2917577,4,False,1
"Italia, Perledo, Ortsteilansicht","Ansicht von Perledo, im Vordergrund eine Wiese",1914,,,Italy,Lombardia,Perledo,46.01529,9.2956,3,True,0
"Italia, Lago di Como, Landschaft",Garten einer Villa am Lago di Como,1914,,,Italy,,Lago di Como,46.00793,9.26079,5,False,0
"Italia, Lago di Como, Landschaft",Garten einer Villa am Lago di Como,1914,,,Italy,,Lago di Como,46.00793,9.26079,5,False,0
"San Salvatore, Landschaft",Lago di Lugano und Monte San Salvatore,1914,,,Switzerland,Cantone Ticino,Lugano,45.9746,8.944,5,False,0
"Italia, Valsolda, San Mamete, Ortsteilansicht",Boote Ufer von San Mamete,1914,,,Italy,Lombardia,San Mamete,46.02505,9.05364,3,True,0
"Morcote, Kirche Madonna des Sasso, Gesamtaussenansicht",Blick auf Friedhof und Kirche,1914,,,Switzerland,Cantone Ticino,Morcote,45.925,8.916,3,True,0
"Soldaten, Gruppenbild und Landschaft [Lokalisierung unsicher",Landsturm-Soldaten vor einem Tunneleingang,1914,,,Switzerland,,"Schweiz, [Lokalisierung unsicher]",,,0,False,0
"Soldaten, Gruppenbild und Landschaft [Lokalisierung unsicher",Landsturm-Soldaten vor einem Unterstand an der Sihl,1914,,,Switzerland,,"Schweiz, [Lokalisierung unsicher]",,,0,False,0
"Luzern, Ortsteilansicht",Blick auf Luzern runter vom Gütsch aus gesehen,1914,,,Switzerland,Kanton Luzern,Luzern,46.65,8.6167,5,False,0
"Baden, Schloss Schartenfels, Teilaussenansicht",Teilansicht des Schartenfels bei Baden,1906,,,Switzerland,Kanton Aargau,Baden,47.4744369,8.3142883,4,False,1
"Au, Halbinsel, Ortsteilansicht",Halbinsel Au am Zürichsee,1906,,,Switzerland,Kanton St. Gallen,Au,47.43093,9.63448,3,True,0
"Zürich, Kreis 1, Inneres Seebecken, Ortsteilansicht","Zürich, Ansicht des Fraumünsters mit Blick entlang des Utoquais auf die Alpen",1906,,,Switzerland,Kanton Zürich,Zürich,47.3697153,8.5411996,4,False,1
"Luzern, Frau in Luzerner Tracht, Teilansicht",Seitenansicht einer stehenden Frau mit Luzerner Tracht,1905,,,Switzerland,,Kanton Luzern,47.0908207,8.1719611,2,True,1
"Bern, Ortsteilansicht",Blick von Nordwesten auf die Kornhausbrücke und die Berner Altstadt. Im Hintergrund das Alpenpanorama,1906,,,Switzerland,Canton de Berne,Bern,46.9505379,7.4484506,4,False,1
"Brienz, Giessbachfälle, Teilansicht",Blick auf die Giessbachfälle und den umliegenden Wald,1906,,,Switzerland,Canton de Berne,Brienz,46.73121,8.02474,5,False,0
"Luzern, Ortsteilansicht",Teilansicht von Luzern mit dem Bahnhof vom See aus gesehen gegen den Pilatus,1923,,,Switzerland,Kanton Luzern,Luzern,47.05048,8.30635,3,True,0
"Lenzspitze, Dom, Täschhorn","Gebirge, Ballonaufnahme",1893-1924,,,Switzerland,,| depicted place =,,,0,False,0
"Matterhorn, Gesamtansicht","Matterhorn von Westen, Berg, Ballonaufnahme",1893-1924,,,Switzerland,,| depicted place = Matterhorn,45.97641,7.65861,5,False,0
"Val d'Hérens, Blick nach Süden","Ballonfaufnahme, unten Sasseneire mit Lac de Lona. Mitte, Val d'Arolla, links über der Mitte, Glacier du Mont Collon",1893-1924,,,Switzerland,,| depicted place = Sasseneire,46.1667,7.4333,5,False,0
"Arabische Wüste, Landschaft","Arabische Wüste, Ballonaufnahme",1893-1924,,,,,| depicted place = Arabische Wüste,20.0,36.0,5,False,0
"Ägypten, Ortsteilansicht","Ägypten, Grab Barkuk und Moschee El Aschraf, umgeben von Krawanen-Wegen, Ballonaufnahme aus ca. 800 m Höhe",1904,,,Egypt,,| depicted place = Ägypten,,,0,False,0
"Aegypten, Ortsteilansicht","Aegypten, Moschee El Aschraf und Moschee El Barkuk, umgeben von Krawanen-Wegen, Ballonaufnahme aus ca. 800 m Höhe",1904,,,Egypt,,| depicted place = Ägypten,,,0,False,0
"Kairo, Ortsteilansicht","Kairo, Ballonaufnahme aus ca. 800 m Höhe",1904,,,Egypt,Cairo Governorate,Kairo,30.06263,31.24967,3,True,0
"Kairo, Ortsteilansicht","Aegypten, Kairo, Ballonaufnahme der Stadt",1893-1904,,,Egypt,Cairo Governorate,Kairo,30.06263,31.24967,3,True,0
"Gasterntal, Landschaft","Unten einige Hütten, oben die Berge",1906,,,Switzerland,,Gasterntal,46.45264,7.75214,5,False,0
"Kairo, Ortsteilansicht","Aegypten, Totenstadt, Kalifengräber bei Kairo aus ca. 1200 m Höhe, Ballonaufnahme",1904,,,Egypt,,| depicted place = Ägypten,,,0,False,0
"Kairo, Landschaft","Aegypten, Nil-Ebene, Kairo, Ballonaufnahme",1904,,,Egypt,,| depicted place = Ägypten,,,0,False,0
"Kairo, Landschaft","Aegypten, Kairo und Nil aus ca. 500 m Höhe, Ballonaufnahme",1904,,,Egypt,Cairo Governorate,Kairo,30.06263,31.24967,3,True,0
"Kairo, Landschaft","Aegypten, Pyramiden von Gizeh bei Kairo aus ca. 600 m Höhe, Ballonaufnahme",1904,,,Egypt,,| depicted place = Ägypten,,,0,False,0
"Kopenhagen, Ortsteilansicht","Kopenhagen, Blick auf die Innenstadt mit der Christiansborg, Ballonaufnahme",1893-1924,,,Denmark,Region Hovedstaden,Kopenhagen,55.67594,12.56553,3,True,0
"Kopenhagen, Ortsteilansicht","Kopenhagen, Blick auf die Innenstadt, Ballonaufnahme",1893-1924,,,Denmark,Region Hovedstaden,Kopenhagen,55.67594,12.56553,3,True,0
"Kopenhagen, Ortsteilansicht","Kopenhagen, Blick auf die Innenstadt mit Bahnhof, Ballonaufnahme",1893-1924,,,Denmark,Region Hovedstaden,Kopenhagen,55.67594,12.56553,3,True,0
"Kopenhagen, Ortsteilansicht","Kopenhagen, Blick auf die Innenstadt, Ballonaufnahme",1893-1924,,,Denmark,Region Hovedstaden,Kopenhagen,55.67594,12.56553,3,True,0
